timestamp,vehicle_id,route_id,trip_id,start_time,start_date,latitude,longitude,bearing,speed_ms,speed_kmh,schedule_relationship,congestion_level,occupancy_status,route_number
1477811860,11954_76458186_2441_353_1,2441_353,124860,18:04:00,20161030,-33.89258575439453,151.24972534179688,182.0,5.0,18.0,0,1,1,353
1477811861,11954_76361275_2439_295_1,2439_295,329247,18:08:00,20161030,-33.75730514526367,151.0966339111328,125.0,13.300000190734863,47.88000068664551,0,0,1,295
1477811850,11954_76502698_2441_360_1,2441_360,256665,18:10:00,20161030,-33.912288665771484,151.26348876953125,190.0,8.899999618530273,32.039998626708986,0,4,1,360
1477811667,11954_76362411_2439_507_1,2439_507,262698,17:24:00,20161030,-33.86265563964844,151.21200561523438,8.0,0.0,0.0,0,0,1,507
1477811864,11954_76393819_2439_202_1,2439_202,262453,18:20:00,20161030,-33.863914489746094,151.21022033691406,7.0,0.0,0.0,0,4,2,202
1477811861,11954_81283561_2441_M50_1,2441_M50,308278,17:16:00,20161030,-33.86128234863281,151.16513061523438,299.0,10.800000190734863,38.88000068664551,0,1,1,M50
1477811860,11954_81283600_2441_M50_1,2441_M50,308362,17:55:00,20161030,-33.876556396484375,151.20950317382812,181.0,0.0,0.0,0,1,1,M50
1477811862,11954_142750547_2441_M50_1,2441_M50,308455,17:15:00,20161030,-33.923118591308594,151.25344848632812,133.0,8.100000381469727,29.160001373291017,0,1,1,M50
1477811863,11954_142750550_2441_M50_1,2441_M50,308037,17:56:00,20161030,-33.90152359008789,151.2225341796875,346.0,8.100000381469727,29.160001373291017,0,1,2,M50
1477811859,11954_142750549_2441_M50_1,2441_M50,308361,17:35:00,20161030,-33.89139938354492,151.21185302734375,100.0,9.0,32.4,0,4,1,M50
1477811858,11954_76244952_2440_144_1,2440_144,341296,18:13:00,20161030,-33.798439025878906,151.28433227539062,109.0,0.10000000149011612,0.36000000536441806,0,1,1,144
1477811854,11954_76244718_2440_144_1,2440_144,341439,17:43:00,20161030,-33.82909393310547,151.20965576171875,282.0,9.699999809265137,34.919999313354495,0,0,2,144
1477811856,11954_76244856_2440_144_1,2440_144,341240,17:52:00,20161030,-33.83147048950195,151.2222137451172,113.0,0.0,0.0,0,1,1,144
1477811850,11954_76245045_2440_L85_1,2440_L85,346058,17:47:00,20161030,-33.7678108215332,151.26820373535156,33.0,8.699999809265137,31.319999313354494,0,0,1,L85
